Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters,error
FingerMovements,Local IFCM,Turn Vote,4,0.535714286,0.535897436,0.535714286,0.535121328,4,
FingerMovements,Local IFCM,Majority Vote,4,0.511904762,0.512075906,0.511904762,0.51016925,4,
FingerMovements,Local IFCM,Min Move,4,0.583333333,0.58453134,0.583333333,0.581851799,4,
FingerMovements,Local IFCM,Turn Vote,6,0.571428571,0.57208238,0.571428571,0.570454545,6,
FingerMovements,Local IFCM,Majority Vote,6,0.571428571,0.57208238,0.571428571,0.570454545,6,
FingerMovements,Local IFCM,Min Move,6,0.547619048,0.597222222,0.547619048,0.481481481,6,
FingerMovements,Local IFCM,Turn Vote,8,0.535714286,0.547619048,0.535714286,0.504761905,8,
FingerMovements,Local IFCM,Majority Vote,8,0.535714286,0.547619048,0.535714286,0.504761905,8,
FingerMovements,Local IFCM,Min Move,8,0.547619048,0.570707071,0.547619048,0.507407407,8,
FingerMovements,Local IFCM,Turn Vote,10,0.5,0.5,0.5,0.481176471,10,
FingerMovements,Local IFCM,Majority Vote,10,0.5,0.5,0.5,0.481176471,10,
FingerMovements,Local IFCM,Min Move,10,0.535714286,0.551012146,0.535714286,0.498084878,10,
FingerMovements,Local IFCM,Turn Vote,12,0.547619048,0.561583578,0.547619048,0.520432692,12,
FingerMovements,Local IFCM,Majority Vote,12,0.547619048,0.561583578,0.547619048,0.520432692,12,
FingerMovements,Local IFCM,Min Move,12,0.535714286,0.535734543,0.535714286,0.535648476,12,
FingerMovements,Local IFCM,Turn Vote,14,0.488095238,0.487218503,0.488095238,0.479163663,14,
FingerMovements,Local IFCM,Majority Vote,14,0.488095238,0.486833856,0.488095238,0.475533614,14,
FingerMovements,Local IFCM,Min Move,14,0.511904762,0.512244898,0.511904762,0.508491508,14,
FingerMovements,Local IFCM,Turn Vote,16,0.571428571,0.592375367,0.571428571,0.545673077,16,
FingerMovements,Local IFCM,Majority Vote,16,0.55952381,0.571186441,0.55952381,0.54071228,16,
FingerMovements,Local IFCM,Min Move,16,0.547619048,0.54805492,0.547619048,0.546590909,16,
FingerMovements,Local IFCM,Turn Vote,18,0.476190476,0.475694444,0.476190476,0.473504274,18,
FingerMovements,Local IFCM,Majority Vote,18,0.476190476,0.475694444,0.476190476,0.473504274,18,
FingerMovements,Local IFCM,Min Move,18,0.535714286,0.540935673,0.535714286,0.520421607,18,
FingerMovements,Local IFCM,Turn Vote,20,0.511904762,0.512075906,0.511904762,0.51016925,20,
FingerMovements,Local IFCM,Majority Vote,20,0.476190476,0.472148541,0.476190476,0.456470588,20,
FingerMovements,Local IFCM,Min Move,20,0.55952381,0.565830721,0.55952381,0.54871497,20,
FingerMovements,FCM,Turn Vote,2,0.44047619,0.43877551,0.44047619,0.436563437,2,
FingerMovements,FCM,Majority Vote,2,0.416666667,0.41546866,0.416666667,0.414592519,2,
FingerMovements,FCM,Min Move,2,0.428571429,0.427083333,0.428571429,0.425641026,2,
FingerMovements,FCM,Turn Vote,4,0.476190476,0.474759615,0.476190476,0.46866015,4,
FingerMovements,FCM,Majority Vote,4,0.464285714,0.460501567,0.464285714,0.451139829,4,
FingerMovements,FCM,Min Move,4,0.5,0.5,0.5,0.463177115,4,
FingerMovements,FCM,Turn Vote,6,0.571428571,0.571428571,0.571428571,0.571428571,6,
FingerMovements,FCM,Majority Vote,6,0.571428571,0.571428571,0.571428571,0.571428571,6,
FingerMovements,FCM,Min Move,6,0.488095238,0.477248104,0.488095238,0.418825422,6,
FingerMovements,FCM,Turn Vote,8,0.535714286,0.540935673,0.535714286,0.520421607,8,
FingerMovements,FCM,Majority Vote,8,0.535714286,0.540935673,0.535714286,0.520421607,8,
FingerMovements,FCM,Min Move,8,0.547619048,0.597222222,0.547619048,0.481481481,8,
FingerMovements,FCM,Turn Vote,10,0.511904762,0.512075906,0.511904762,0.51016925,10,
FingerMovements,FCM,Majority Vote,10,0.511904762,0.512075906,0.511904762,0.51016925,10,
FingerMovements,FCM,Min Move,10,0.523809524,0.756097561,0.523809524,0.384164223,10,
FingerMovements,FCM,Turn Vote,12,0.511904762,0.512244898,0.511904762,0.508491508,12,
FingerMovements,FCM,Majority Vote,12,0.488095238,0.487924094,0.488095238,0.486275068,12,
FingerMovements,FCM,Min Move,12,0.535714286,0.578455791,0.535714286,0.462510254,12,
FingerMovements,FCM,Turn Vote,14,0.5,0.5,0.5,0.499716393,14,
FingerMovements,FCM,Majority Vote,14,0.488095238,0.488088486,0.488095238,0.488022679,14,
FingerMovements,FCM,Min Move,14,0.5,0.5,0.5,0.353372434,14,
FingerMovements,FCM,Turn Vote,16,0.535714286,0.535734543,0.535714286,0.535648476,16,
FingerMovements,FCM,Majority Vote,16,0.535714286,0.535734543,0.535714286,0.535648476,16,
FingerMovements,FCM,Min Move,16,0.464285714,0.383116883,0.464285714,0.351740696,16,
FingerMovements,FCM,Turn Vote,18,0.428571429,0.424278846,0.428571429,0.420356527,18,
FingerMovements,FCM,Majority Vote,18,0.416666667,0.414285714,0.416666667,0.412587413,18,
FingerMovements,FCM,Min Move,18,0.55952381,0.55982906,0.55952381,0.55896126,18,
FingerMovements,FCM,Turn Vote,20,0.476190476,0.476190476,0.476190476,0.476190476,20,
FingerMovements,FCM,Majority Vote,20,0.476190476,0.476190476,0.476190476,0.476190476,20,
FingerMovements,FCM,Min Move,20,0.547619048,0.548611111,0.547619048,0.545299145,20,
FingerMovements,KNN,Majority Vote,0,0.55952381,0.560379528,0.55952381,0.557957616,3,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.539498433,0.535714286,0.524321185,4,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.547727273,0.547619048,0.54736245,5,
FingerMovements,KNN,Majority Vote,0,0.55952381,0.563907486,0.55952381,0.5518385,6,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.547727273,0.547619048,0.54736245,7,
FingerMovements,KNN,Majority Vote,0,0.571428571,0.575721154,0.571428571,0.565267395,8,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,9,
FingerMovements,KNN,Majority Vote,0,0.583333333,0.587344029,0.583333333,0.578494624,10,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.547727273,0.547619048,0.54736245,11,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.550480769,0.547619048,0.541115584,12,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.547727273,0.547619048,0.54736245,13,
FingerMovements,KNN,Majority Vote,0,0.571428571,0.574117647,0.571428571,0.567505721,14,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535897436,0.535714286,0.535121328,15,
FingerMovements,Local DISSFCM,Turn Vote,9,0.571428571,0.645833333,0.571428571,0.50877193,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,9,0.571428571,0.645833333,0.571428571,0.50877193,2,0.01
FingerMovements,Local DISSFCM,Min Move,9,0.55952381,0.655555556,0.55952381,0.479135244,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,17,0.55952381,0.559557572,0.55952381,0.559461375,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,17,0.547619048,0.547619048,0.547619048,0.547619048,2,0.1
FingerMovements,Local DISSFCM,Min Move,2,0.595238095,0.59610984,0.595238095,0.594318182,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,19,0.547619048,0.548611111,0.547619048,0.545299145,2,1
FingerMovements,Local DISSFCM,Majority Vote,19,0.55952381,0.56122449,0.55952381,0.556443556,2,1
FingerMovements,Local DISSFCM,Min Move,3,0.55952381,0.592186128,0.55952381,0.516715907,2,1
FingerMovements,Local DISSFCM,Turn Vote,15,0.547619048,0.547619048,0.547619048,0.547619048,2,10
FingerMovements,Local DISSFCM,Majority Vote,15,0.535714286,0.535734543,0.535714286,0.535648476,2,10
FingerMovements,Local DISSFCM,Min Move,3,0.547619048,0.7625,0.547619048,0.431218817,2,10
FingerMovements,Local DISSFCM,Turn Vote,23,0.523809524,0.525240385,0.523809524,0.516963772,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,23,0.547619048,0.551851852,0.547619048,0.538194444,4,0.01
FingerMovements,Local DISSFCM,Min Move,22,0.583333333,0.583760684,0.583333333,0.582801192,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,19,0.571428571,0.572916667,0.571428571,0.569230769,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,19,0.571428571,0.572916667,0.571428571,0.569230769,4,0.1
FingerMovements,Local DISSFCM,Min Move,17,0.583333333,0.611111111,0.583333333,0.555555556,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,17,0.535714286,0.547619048,0.535714286,0.504761905,4,1
FingerMovements,Local DISSFCM,Majority Vote,17,0.523809524,0.523863636,0.523809524,0.523539421,4,1
FingerMovements,Local DISSFCM,Min Move,21,0.55952381,0.61375948,0.55952381,0.499919549,4,1
FingerMovements,Local DISSFCM,Turn Vote,16,0.607142857,0.618495298,0.607142857,0.597502541,4,10
FingerMovements,Local DISSFCM,Majority Vote,16,0.595238095,0.611405836,0.595238095,0.58,4,10
FingerMovements,Local DISSFCM,Min Move,4,0.619047619,0.619318182,0.619047619,0.618831537,4,10
FingerMovements,Local DISSFCM,Turn Vote,28,0.523809524,0.525240385,0.523809524,0.516963772,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,28,0.523809524,0.525240385,0.523809524,0.516963772,6,0.01
FingerMovements,Local DISSFCM,Min Move,23,0.571428571,0.615808824,0.571428571,0.526018809,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,22,0.571428571,0.628571429,0.571428571,0.517857143,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,22,0.571428571,0.628571429,0.571428571,0.517857143,6,0.1
FingerMovements,Local DISSFCM,Min Move,6,0.595238095,0.59610984,0.595238095,0.594318182,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,28,0.535714286,0.535897436,0.535714286,0.535121328,6,1
FingerMovements,Local DISSFCM,Majority Vote,28,0.535714286,0.535897436,0.535714286,0.535121328,6,1
FingerMovements,Local DISSFCM,Min Move,16,0.55952381,0.563907486,0.55952381,0.5518385,6,1
FingerMovements,Local DISSFCM,Turn Vote,6,0.511904762,0.512244898,0.511904762,0.508491508,6,10
FingerMovements,Local DISSFCM,Majority Vote,6,0.511904762,0.512244898,0.511904762,0.508491508,6,10
FingerMovements,Local DISSFCM,Min Move,6,0.583333333,0.58453134,0.583333333,0.581851799,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.511904762,0.512477718,0.511904762,0.506236559,2,
FingerMovements,Local IFCM,Majority Vote,2,0.511904762,0.512477718,0.511904762,0.506236559,2,
FingerMovements,Local IFCM,Min Move,2,0.583333333,0.58453134,0.583333333,0.581851799,2,
FingerMovements,Local IFCM,Turn Vote,4,0.55952381,0.559557572,0.55952381,0.559461375,4,
FingerMovements,Local IFCM,Majority Vote,4,0.55952381,0.559557572,0.55952381,0.559461375,4,
FingerMovements,Local IFCM,Min Move,4,0.607142857,0.622807018,0.607142857,0.594202899,4,
FingerMovements,Local IFCM,Turn Vote,6,0.523809524,0.535353535,0.523809524,0.481481481,6,
FingerMovements,Local IFCM,Majority Vote,6,0.523809524,0.5328125,0.523809524,0.48874011,6,
FingerMovements,Local IFCM,Min Move,6,0.55952381,0.565830721,0.55952381,0.54871497,6,
FingerMovements,Local IFCM,Turn Vote,8,0.595238095,0.616666667,0.595238095,0.575757576,8,
FingerMovements,Local IFCM,Majority Vote,8,0.595238095,0.616666667,0.595238095,0.575757576,8,
FingerMovements,Local IFCM,Min Move,8,0.523809524,0.569078947,0.523809524,0.430508475,8,
FingerMovements,Local IFCM,Turn Vote,10,0.571428571,0.574117647,0.571428571,0.567505721,10,
FingerMovements,Local IFCM,Majority Vote,10,0.583333333,0.58453134,0.583333333,0.581851799,10,
FingerMovements,Local IFCM,Min Move,10,0.547619048,0.597222222,0.547619048,0.481481481,10,
FingerMovements,Local IFCM,Turn Vote,12,0.55952381,0.560379528,0.55952381,0.557957616,12,
FingerMovements,Local IFCM,Majority Vote,12,0.55952381,0.560379528,0.55952381,0.557957616,12,
FingerMovements,Local IFCM,Min Move,12,0.571428571,0.575721154,0.571428571,0.565267395,12,
FingerMovements,Local IFCM,Turn Vote,14,0.535714286,0.535897436,0.535714286,0.535121328,14,
FingerMovements,Local IFCM,Majority Vote,14,0.511904762,0.511911514,0.511904762,0.511835578,14,
FingerMovements,Local IFCM,Min Move,14,0.55952381,0.592186128,0.55952381,0.516715907,14,
FingerMovements,Local IFCM,Turn Vote,16,0.55952381,0.562388592,0.55952381,0.554408602,16,
FingerMovements,Local IFCM,Majority Vote,16,0.583333333,0.58453134,0.583333333,0.581851799,16,
FingerMovements,Local IFCM,Min Move,16,0.571428571,0.615808824,0.571428571,0.526018809,16,
FingerMovements,Local IFCM,Turn Vote,18,0.55952381,0.560379528,0.55952381,0.557957616,18,
FingerMovements,Local IFCM,Majority Vote,18,0.547619048,0.54805492,0.547619048,0.546590909,18,
FingerMovements,Local IFCM,Min Move,18,0.583333333,0.58453134,0.583333333,0.581851799,18,
FingerMovements,Local IFCM,Turn Vote,20,0.55952381,0.568226121,0.55952381,0.545015371,20,
FingerMovements,Local IFCM,Majority Vote,20,0.55952381,0.571186441,0.55952381,0.54071228,20,
FingerMovements,Local IFCM,Min Move,20,0.55952381,0.560379528,0.55952381,0.557957616,20,
FingerMovements,FCM,Turn Vote,2,0.380952381,0.376470588,0.380952381,0.375286041,2,
FingerMovements,FCM,Majority Vote,2,0.369047619,0.365306122,0.369047619,0.364635365,2,
FingerMovements,FCM,Min Move,2,0.369047619,0.365306122,0.369047619,0.364635365,2,
FingerMovements,FCM,Turn Vote,4,0.464285714,0.464265457,0.464285714,0.46420978,4,
FingerMovements,FCM,Majority Vote,4,0.464285714,0.464265457,0.464285714,0.46420978,4,
FingerMovements,FCM,Min Move,4,0.511904762,0.531111111,0.511904762,0.42282554,4,
FingerMovements,FCM,Turn Vote,6,0.428571429,0.419642857,0.428571429,0.412244898,6,
FingerMovements,FCM,Majority Vote,6,0.428571429,0.419642857,0.428571429,0.412244898,6,
FingerMovements,FCM,Min Move,6,0.404761905,0.402777778,0.404761905,0.401709402,6,
FingerMovements,FCM,Turn Vote,8,0.428571429,0.427083333,0.428571429,0.425641026,8,
FingerMovements,FCM,Majority Vote,8,0.428571429,0.427083333,0.428571429,0.425641026,8,
FingerMovements,FCM,Min Move,8,0.428571429,0.416445623,0.428571429,0.407058824,8,
FingerMovements,FCM,Turn Vote,10,0.44047619,0.439620472,0.44047619,0.438486702,10,
FingerMovements,FCM,Majority Vote,10,0.44047619,0.439620472,0.44047619,0.438486702,10,
FingerMovements,FCM,Min Move,10,0.428571429,0.419642857,0.428571429,0.412244898,10,
FingerMovements,FCM,Turn Vote,12,0.476190476,0.474759615,0.476190476,0.46866015,12,
FingerMovements,FCM,Majority Vote,12,0.488095238,0.487218503,0.488095238,0.479163663,12,
FingerMovements,FCM,Min Move,12,0.428571429,0.416445623,0.428571429,0.407058824,12,
FingerMovements,FCM,Turn Vote,14,0.428571429,0.42791762,0.428571429,0.427272727,14,
FingerMovements,FCM,Majority Vote,14,0.428571429,0.42791762,0.428571429,0.427272727,14,
FingerMovements,FCM,Min Move,14,0.488095238,0.461038961,0.488095238,0.380552221,14,
FingerMovements,FCM,Turn Vote,16,0.452380952,0.448148148,0.452380952,0.440972222,16,
FingerMovements,FCM,Majority Vote,16,0.464285714,0.460501567,0.464285714,0.451139829,16,
FingerMovements,FCM,Min Move,16,0.44047619,0.431773879,0.44047619,0.422046552,16,
FingerMovements,FCM,Turn Vote,18,0.428571429,0.427083333,0.428571429,0.425641026,18,
FingerMovements,FCM,Majority Vote,18,0.428571429,0.427083333,0.428571429,0.425641026,18,
FingerMovements,FCM,Min Move,18,0.476190476,0.457142857,0.476190476,0.410714286,18,
FingerMovements,FCM,Turn Vote,20,0.452380952,0.448148148,0.452380952,0.440972222,20,
FingerMovements,FCM,Majority Vote,20,0.464285714,0.460501567,0.464285714,0.451139829,20,
FingerMovements,FCM,Min Move,20,0.44047619,0.428813559,0.44047619,0.416580464,20,
FingerMovements,KNN,Majority Vote,0,0.571428571,0.572916667,0.571428571,0.569230769,3,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.555702918,0.547619048,0.530588235,4,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.523863636,0.523809524,0.523539421,5,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.525925926,0.523809524,0.513888889,6,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.511911514,0.511904762,0.511835578,7,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.492811961,8,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,9,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512477718,0.511904762,0.506236559,10,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,11,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.497435897,12,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.523809524,0.523809524,0.523809524,13,
FingerMovements,KNN,Majority Vote,0,0.55952381,0.56122449,0.55952381,0.556443556,14,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,15,
FingerMovements,Local DISSFCM,Turn Vote,18,0.488095238,0.487755102,0.488095238,0.484515485,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,18,0.476190476,0.475294118,0.476190476,0.471395881,2,0.01
FingerMovements,Local DISSFCM,Min Move,2,0.619047619,0.6201373,0.619047619,0.618181818,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,23,0.523809524,0.524305556,0.523809524,0.521367521,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,23,0.523809524,0.524305556,0.523809524,0.521367521,2,0.1
FingerMovements,Local DISSFCM,Min Move,10,0.607142857,0.607692308,0.607142857,0.606641124,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,18,0.571428571,0.592375367,0.571428571,0.545673077,2,1
FingerMovements,Local DISSFCM,Majority Vote,18,0.571428571,0.592375367,0.571428571,0.545673077,2,1
FingerMovements,Local DISSFCM,Min Move,18,0.595238095,0.611405836,0.595238095,0.58,2,1
FingerMovements,Local DISSFCM,Turn Vote,15,0.523809524,0.526785714,0.523809524,0.510204082,2,10
FingerMovements,Local DISSFCM,Majority Vote,15,0.535714286,0.540935673,0.535714286,0.520421607,2,10
FingerMovements,Local DISSFCM,Min Move,2,0.595238095,0.600961538,0.595238095,0.589419206,2,10
FingerMovements,Local DISSFCM,Turn Vote,24,0.583333333,0.683063512,0.583333333,0.517637408,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,24,0.583333333,0.683063512,0.583333333,0.517637408,4,0.01
FingerMovements,Local DISSFCM,Min Move,27,0.571428571,0.5875,0.571428571,0.550802139,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,22,0.607142857,0.634711333,0.607142857,0.585959671,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,22,0.595238095,0.623167155,0.595238095,0.570913462,4,0.1
FingerMovements,Local DISSFCM,Min Move,4,0.607142857,0.612299465,0.607142857,0.602580645,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,28,0.607142857,0.615033475,0.607142857,0.600288392,4,1
FingerMovements,Local DISSFCM,Majority Vote,28,0.619047619,0.633928571,0.619047619,0.608163265,4,1
FingerMovements,Local DISSFCM,Min Move,7,0.523809524,0.58974359,0.523809524,0.416666667,4,1
FingerMovements,Local DISSFCM,Turn Vote,20,0.511904762,0.512075906,0.511904762,0.51016925,4,10
FingerMovements,Local DISSFCM,Majority Vote,20,0.511904762,0.511965812,0.511904762,0.511281396,4,10
FingerMovements,Local DISSFCM,Min Move,4,0.654761905,0.654849688,0.654761905,0.65471297,4,10
FingerMovements,Local DISSFCM,Turn Vote,28,0.535714286,0.659493671,0.535714286,0.423949358,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,28,0.535714286,0.659493671,0.535714286,0.423949358,6,0.01
FingerMovements,Local DISSFCM,Min Move,29,0.595238095,0.611405836,0.595238095,0.58,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,25,0.5,0.5,0.5,0.495423341,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,25,0.488095238,0.487522282,0.488095238,0.482150538,6,0.1
FingerMovements,Local DISSFCM,Min Move,7,0.535714286,0.659493671,0.535714286,0.423949358,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,20,0.488095238,0.484126984,0.488095238,0.453968254,6,1
FingerMovements,Local DISSFCM,Majority Vote,20,0.488095238,0.484126984,0.488095238,0.453968254,6,1
FingerMovements,Local DISSFCM,Min Move,6,0.55952381,0.568226121,0.55952381,0.545015371,6,1
FingerMovements,Local DISSFCM,Turn Vote,14,0.511904762,0.586419753,0.511904762,0.377777778,6,10
FingerMovements,Local DISSFCM,Majority Vote,15,0.535714286,0.568255688,0.535714286,0.472888174,6,10
FingerMovements,Local DISSFCM,Min Move,11,0.583333333,0.61902834,0.583333333,0.549563352,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.607142857,0.618495298,0.607142857,0.597502541,2,
FingerMovements,Local IFCM,Majority Vote,2,0.607142857,0.618495298,0.607142857,0.597502541,2,
FingerMovements,Local IFCM,Min Move,2,0.630952381,0.637254902,0.630952381,0.626666667,2,
FingerMovements,Local IFCM,Turn Vote,4,0.595238095,0.595454545,0.595238095,0.595008508,4,
FingerMovements,Local IFCM,Majority Vote,4,0.595238095,0.595454545,0.595238095,0.595008508,4,
FingerMovements,Local IFCM,Min Move,4,0.642857143,0.642857143,0.642857143,0.642857143,4,
FingerMovements,Local IFCM,Turn Vote,6,0.607142857,0.60720363,0.607142857,0.607087172,6,
FingerMovements,Local IFCM,Majority Vote,6,0.607142857,0.60720363,0.607142857,0.607087172,6,
FingerMovements,Local IFCM,Min Move,6,0.642857143,0.643181818,0.642857143,0.642654566,6,
FingerMovements,Local IFCM,Turn Vote,8,0.595238095,0.595454545,0.595238095,0.595008508,8,
FingerMovements,Local IFCM,Majority Vote,8,0.595238095,0.595454545,0.595238095,0.595008508,8,
FingerMovements,Local IFCM,Min Move,8,0.630952381,0.634693878,0.630952381,0.628371628,8,
FingerMovements,Local IFCM,Turn Vote,10,0.583333333,0.595516569,0.583333333,0.569609135,10,
FingerMovements,Local IFCM,Majority Vote,10,0.583333333,0.595516569,0.583333333,0.569609135,10,
FingerMovements,Local IFCM,Min Move,10,0.630952381,0.637254902,0.630952381,0.626666667,10,
FingerMovements,Local IFCM,Turn Vote,12,0.547619048,0.550480769,0.547619048,0.541115584,12,
FingerMovements,Local IFCM,Majority Vote,12,0.535714286,0.538344492,0.535714286,0.527613554,12,
FingerMovements,Local IFCM,Min Move,12,0.666666667,0.667045455,0.666666667,0.666477595,12,
FingerMovements,Local IFCM,Turn Vote,14,0.571428571,0.5875,0.571428571,0.550802139,14,
FingerMovements,Local IFCM,Majority Vote,14,0.583333333,0.599661017,0.583333333,0.565538643,14,
FingerMovements,Local IFCM,Min Move,14,0.595238095,0.597222222,0.595238095,0.593162393,14,
FingerMovements,Local IFCM,Turn Vote,16,0.583333333,0.604775481,0.583333333,0.560866318,16,
FingerMovements,Local IFCM,Majority Vote,16,0.595238095,0.616666667,0.595238095,0.575757576,16,
FingerMovements,Local IFCM,Min Move,16,0.630952381,0.631623932,0.630952381,0.630481056,16,
FingerMovements,Local IFCM,Turn Vote,18,0.535714286,0.535734543,0.535714286,0.535648476,18,
FingerMovements,Local IFCM,Majority Vote,18,0.547619048,0.547727273,0.547619048,0.54736245,18,
FingerMovements,Local IFCM,Min Move,18,0.630952381,0.631623932,0.630952381,0.630481056,18,
FingerMovements,Local IFCM,Turn Vote,20,0.583333333,0.583380601,0.583333333,0.583274274,20,
FingerMovements,Local IFCM,Majority Vote,20,0.55952381,0.559557572,0.55952381,0.559461375,20,
FingerMovements,Local IFCM,Min Move,20,0.607142857,0.618495298,0.607142857,0.597502541,20,
FingerMovements,FCM,Turn Vote,2,0.488095238,0.486354776,0.488095238,0.47123408,2,
FingerMovements,FCM,Majority Vote,2,0.488095238,0.486354776,0.488095238,0.47123408,2,
FingerMovements,FCM,Min Move,2,0.511904762,0.513166144,0.511904762,0.499927399,2,
FingerMovements,FCM,Turn Vote,4,0.488095238,0.488034188,0.488095238,0.487441464,4,
FingerMovements,FCM,Majority Vote,4,0.488095238,0.488034188,0.488095238,0.487441464,4,
FingerMovements,FCM,Min Move,4,0.5,0.5,0.5,0.475935829,4,
FingerMovements,FCM,Turn Vote,6,0.488095238,0.486833856,0.488095238,0.475533614,6,
FingerMovements,FCM,Majority Vote,6,0.5,0.5,0.5,0.485714286,6,
FingerMovements,FCM,Min Move,6,0.5,0.5,0.5,0.481176471,6,
FingerMovements,FCM,Turn Vote,8,0.5,0.5,0.5,0.485714286,8,
FingerMovements,FCM,Majority Vote,8,0.5,0.5,0.5,0.485714286,8,
FingerMovements,FCM,Min Move,8,0.5,0.5,0.5,0.481176471,8,
FingerMovements,FCM,Turn Vote,10,0.464285714,0.444688323,0.464285714,0.412222049,10,
FingerMovements,FCM,Majority Vote,10,0.452380952,0.422794118,0.452380952,0.394357367,10,
FingerMovements,FCM,Min Move,10,0.488095238,0.484126984,0.488095238,0.453968254,10,
FingerMovements,FCM,Turn Vote,12,0.5,0.5,0.5,0.469951923,12,
FingerMovements,FCM,Majority Vote,12,0.5,0.5,0.5,0.469951923,12,
FingerMovements,FCM,Min Move,12,0.5,0.5,0.5,0.469951923,12,
FingerMovements,FCM,Turn Vote,14,0.5,0.5,0.5,0.469951923,14,
FingerMovements,FCM,Majority Vote,14,0.5,0.5,0.5,0.469951923,14,
FingerMovements,FCM,Min Move,14,0.488095238,0.485032074,0.488095238,0.460492905,14,
FingerMovements,FCM,Turn Vote,16,0.5,0.5,0.5,0.469951923,16,
FingerMovements,FCM,Majority Vote,16,0.5,0.5,0.5,0.469951923,16,
FingerMovements,FCM,Min Move,16,0.5,0.5,0.5,0.469951923,16,
FingerMovements,FCM,Turn Vote,18,0.511904762,0.514237288,0.511904762,0.491059554,18,
FingerMovements,FCM,Majority Vote,18,0.511904762,0.514237288,0.511904762,0.491059554,18,
FingerMovements,FCM,Min Move,18,0.5,0.5,0.5,0.475935829,18,
FingerMovements,FCM,Turn Vote,20,0.476190476,0.474759615,0.476190476,0.46866015,20,
FingerMovements,FCM,Majority Vote,20,0.476190476,0.474759615,0.476190476,0.46866015,20,
FingerMovements,FCM,Min Move,20,0.5,0.5,0.5,0.469951923,20,
FingerMovements,KNN,Majority Vote,0,0.55952381,0.560379528,0.55952381,0.557957616,3,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.475935829,4,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.536734694,0.535714286,0.532467532,5,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.485714286,6,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512244898,0.511904762,0.508491508,7,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.485714286,8,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512244898,0.511904762,0.508491508,9,
FingerMovements,KNN,Majority Vote,0,0.488095238,0.487218503,0.488095238,0.479163663,10,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.495423341,11,
FingerMovements,KNN,Majority Vote,0,0.488095238,0.487218503,0.488095238,0.479163663,12,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.536227717,0.535714286,0.534063433,13,
FingerMovements,KNN,Majority Vote,0,0.488095238,0.487218503,0.488095238,0.479163663,14,
