Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters
RacketSports,FCM,Min Move,8,0.22950819672131148,0.054459572103362046,0.22950819672131148,0.08803054120817426,8
RacketSports,FCM,Turn Vote,12,0.39344262295081966,0.49217662831347797,0.39344262295081966,0.3842557802769115,12
RacketSports,FCM,Majority Vote,12,0.32786885245901637,0.316099201345103,0.32786885245901637,0.29163071613459873,12
RacketSports,FCM,Min Move,12,0.45901639344262296,0.5357012750455373,0.45901639344262296,0.4306860467688768,12
RacketSports,FCM,Turn Vote,16,0.39344262295081966,0.5143860823017731,0.39344262295081966,0.33471226822796135,16
RacketSports,FCM,Majority Vote,16,0.3442622950819672,0.5358067299396031,0.3442622950819672,0.22907103825136613,16
RacketSports,FCM,Min Move,16,0.5409836065573771,0.5473588342440802,0.5409836065573771,0.5247327156094084,16
RacketSports,FCM,Turn Vote,20,0.45901639344262296,0.5184699453551912,0.45901639344262296,0.46647951108492475,20
RacketSports,FCM,Majority Vote,20,0.39344262295081966,0.5947070784089465,0.39344262295081966,0.36171829656345206,20
RacketSports,FCM,Min Move,20,0.5245901639344263,0.5030135004821601,0.5245901639344263,0.5065737887270009,20
RacketSports,FCM,Turn Vote,24,0.47540983606557374,0.5148556441950849,0.47540983606557374,0.47489106049334123,24
RacketSports,FCM,Majority Vote,24,0.4918032786885246,0.5452525616460042,0.4918032786885246,0.47122242782802093,24
RacketSports,FCM,Min Move,24,0.5409836065573771,0.5377049180327869,0.5409836065573771,0.5282919090428345,24
RacketSports,FCM,Turn Vote,28,0.45901639344262296,0.5585405391272519,0.45901639344262296,0.448656249001374,28
RacketSports,FCM,Majority Vote,28,0.39344262295081966,0.7462882771419733,0.39344262295081966,0.3321886747464321,28
RacketSports,FCM,Min Move,28,0.5081967213114754,0.502855841790268,0.5081967213114754,0.49474445515911286,28
RacketSports,FCM,Turn Vote,32,0.4262295081967213,0.5141367645607329,0.4262295081967213,0.43973340993181365,32
RacketSports,FCM,Majority Vote,32,0.39344262295081966,0.5655737704918032,0.39344262295081966,0.34891964351945065,32
RacketSports,FCM,Min Move,32,0.4426229508196721,0.4557962529274005,0.4426229508196721,0.44120678490378884,32
RacketSports,FCM,Turn Vote,36,0.45901639344262296,0.5134496738938833,0.45901639344262296,0.44396119103379056,36
RacketSports,FCM,Majority Vote,36,0.47540983606557374,0.6278688524590164,0.47540983606557374,0.44574551131928186,36
RacketSports,FCM,Min Move,36,0.4918032786885246,0.49076790336496984,0.4918032786885246,0.47869656059144966,36
RacketSports,FCM,Turn Vote,40,0.5245901639344263,0.5856955813815176,0.5245901639344263,0.5194411872153119,40
RacketSports,FCM,Majority Vote,40,0.5245901639344263,0.5463009667927701,0.5245901639344263,0.5182031083670428,40
RacketSports,FCM,Min Move,40,0.4262295081967213,0.4286867863226793,0.4262295081967213,0.4149854937797825,40
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8803775459513165,0.8688524590163934,0.8650671021501998,3
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8627705627705629,0.8524590163934426,0.8444702127008514,4
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8508402152923292,0.8524590163934426,0.8503638743322179,5
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.793247462919594,0.7868852459016393,0.7687361107372415,6
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8803775459513165,0.8688524590163934,0.8650671021501998,7
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8431197218082462,0.8360655737704918,0.8308837384586394,8
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8166522864538396,0.819672131147541,0.8169480956366203,9
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8132097885483487,0.8032786885245902,0.7956414251275616,10
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8043715846994535,0.8032786885245902,0.7987874194770748,11
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.7993624772313296,0.7868852459016393,0.7759735120730034,12
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.7894684550422255,0.7868852459016393,0.7803069321441283,13
RacketSports,KNN,Majority Vote,0,0.7377049180327869,0.7286211056702859,0.7377049180327869,0.7238920052373982,14
RacketSports,KNN,Majority Vote,0,0.7377049180327869,0.7286211056702859,0.7377049180327869,0.7238920052373982,15
RacketSports,Local DISSFCM,Turn Vote,36,0.5573770491803278,0.6205503512880562,0.5573770491803278,0.5351966873706004,4,0.01
RacketSports,Local DISSFCM,Majority Vote,36,0.5573770491803278,0.6714305730699174,0.5573770491803278,0.5437791199309749,4,0.01
RacketSports,Local DISSFCM,Min Move,27,0.6065573770491803,0.6474390148246921,0.6065573770491803,0.6159513228950899,4,0.01
RacketSports,Local DISSFCM,Turn Vote,33,0.5081967213114754,0.676094126913799,0.5081967213114754,0.4482621027835201,4,0.1
RacketSports,Local DISSFCM,Majority Vote,33,0.4918032786885246,0.7294572854088178,0.4918032786885246,0.39799292023232635,4,0.1
RacketSports,Local DISSFCM,Min Move,39,0.5409836065573771,0.5740525048721771,0.5409836065573771,0.5345976019755437,4,0.1
RacketSports,Local DISSFCM,Turn Vote,49,0.6229508196721312,0.6822836104916377,0.6229508196721312,0.6099817850637522,4,1
RacketSports,Local DISSFCM,Majority Vote,49,0.6557377049180327,0.7363325023293295,0.6557377049180327,0.6467527031740495,4,1
RacketSports,Local DISSFCM,Min Move,18,0.5901639344262295,0.6401639344262295,0.5901639344262295,0.5393612327325799,4,1
RacketSports,Local DISSFCM,Turn Vote,4,0.47540983606557374,0.41663518924227544,0.47540983606557374,0.4208951340098881,4,10
RacketSports,Local DISSFCM,Majority Vote,4,0.47540983606557374,0.41663518924227544,0.47540983606557374,0.4208951340098881,4,10
RacketSports,Local DISSFCM,Min Move,4,0.5737704918032787,0.6483816729718368,0.5737704918032787,0.575175644028103,4,10
RacketSports,Local DISSFCM,Turn Vote,49,0.639344262295082,0.7620348685922457,0.639344262295082,0.5945878552964751,8,0.01
RacketSports,Local DISSFCM,Majority Vote,51,0.6557377049180327,0.7319432902722168,0.6557377049180327,0.6309790314324671,8,0.01
RacketSports,Local DISSFCM,Min Move,27,0.5081967213114754,0.6775956284153005,0.5081967213114754,0.489930394961486,8,0.01
RacketSports,Local DISSFCM,Turn Vote,44,0.639344262295082,0.6923076923076923,0.639344262295082,0.6481818639671628,8,0.1
RacketSports,Local DISSFCM,Majority Vote,44,0.6229508196721312,0.6910555076215128,0.6229508196721312,0.6348852318916467,8,0.1
RacketSports,Local DISSFCM,Min Move,24,0.5901639344262295,0.665018648625206,0.5901639344262295,0.5446305094664629,8,0.1
RacketSports,Local DISSFCM,Turn Vote,27,0.45901639344262296,0.3005464480874317,0.45901639344262296,0.33573770491803284,8,1
RacketSports,Local DISSFCM,Majority Vote,27,0.45901639344262296,0.29682595047087545,0.45901639344262296,0.3380171740827479,8,1
RacketSports,Local DISSFCM,Min Move,8,0.5081967213114754,0.5672131147540984,0.5081967213114754,0.503572929802438,8,1
RacketSports,Local DISSFCM,Turn Vote,20,0.29508196721311475,0.28424562378438456,0.29508196721311475,0.1687431693989071,8,10
RacketSports,Local DISSFCM,Majority Vote,20,0.3114754098360656,0.8100621820237422,0.3114754098360656,0.2055322177841591,8,10
RacketSports,Local DISSFCM,Min Move,8,0.5573770491803278,0.5650380370727526,0.5573770491803278,0.5500651835177608,8,10
RacketSports,Local DISSFCM,Turn Vote,56,0.6557377049180327,0.7076235968872049,0.6557377049180327,0.6658091832717635,12,0.01
RacketSports,Local DISSFCM,Majority Vote,57,0.6229508196721312,0.6862800265096097,0.6229508196721312,0.631716837074694,12,0.01
RacketSports,Local DISSFCM,Min Move,29,0.5409836065573771,0.5463725416131551,0.5409836065573771,0.5141050518568083,12,0.01
RacketSports,Local DISSFCM,Turn Vote,12,0.45901639344262296,0.5398013871374527,0.45901639344262296,0.46757128504175605,12,0.1
RacketSports,Local DISSFCM,Majority Vote,12,0.45901639344262296,0.5398013871374527,0.45901639344262296,0.46757128504175605,12,0.1
RacketSports,Local DISSFCM,Min Move,12,0.6065573770491803,0.6103231171299596,0.6065573770491803,0.577594508054582,12,0.1
RacketSports,Local DISSFCM,Turn Vote,36,0.4918032786885246,0.5177739430543572,0.4918032786885246,0.4995621203746649,12,1
RacketSports,Local DISSFCM,Majority Vote,37,0.6065573770491803,0.6456612843584371,0.6065573770491803,0.6124531206498419,12,1
RacketSports,Local DISSFCM,Min Move,14,0.6557377049180327,0.6427515268402443,0.6557377049180327,0.6104605776736924,12,1
RacketSports,Local DISSFCM,Turn Vote,23,0.3770491803278688,0.5593442622950819,0.3770491803278688,0.3100268423315675,12,10
RacketSports,Local DISSFCM,Majority Vote,23,0.4098360655737705,0.69220475075276,0.4098360655737705,0.35581956151412575,12,10
RacketSports,Local DISSFCM,Min Move,16,0.5409836065573771,0.6077103224644208,0.5409836065573771,0.5134352274127942,12,10
RacketSports,Local IFCM,Turn Vote,4,0.47540983606557374,0.3960187353629977,0.47540983606557374,0.42369525619703813,4
RacketSports,Local IFCM,Majority Vote,4,0.47540983606557374,0.3960187353629977,0.47540983606557374,0.42369525619703813,4
RacketSports,Local IFCM,Min Move,4,0.639344262295082,0.6573288331726134,0.639344262295082,0.6281276962899051,4
RacketSports,Local IFCM,Turn Vote,8,0.4098360655737705,0.40646094503375124,0.4098360655737705,0.4079278341573424,8
RacketSports,Local IFCM,Majority Vote,8,0.4262295081967213,0.4134790528233151,0.4262295081967213,0.4168618266978923,8
RacketSports,Local IFCM,Min Move,8,0.5901639344262295,0.6665162275170903,0.5901639344262295,0.5902906411965946,8
RacketSports,Local IFCM,Turn Vote,12,0.6557377049180327,0.6807749627421759,0.6557377049180327,0.6603498313593222,12
RacketSports,Local IFCM,Majority Vote,12,0.6721311475409836,0.6989659520807062,0.6721311475409836,0.6674942926055384,12
RacketSports,Local IFCM,Min Move,12,0.6229508196721312,0.6202185792349727,0.6229508196721312,0.6176013805004315,12
RacketSports,Local IFCM,Turn Vote,16,0.5081967213114754,0.552215519034741,0.5081967213114754,0.4959646910466583,16
RacketSports,Local IFCM,Majority Vote,16,0.5573770491803278,0.5945272396092068,0.5573770491803278,0.5480688048118741,16
RacketSports,Local IFCM,Min Move,16,0.6065573770491803,0.6127244340359094,0.6065573770491803,0.5891334192388582,16
RacketSports,Local IFCM,Turn Vote,20,0.5409836065573771,0.5286795172041073,0.5409836065573771,0.5315725561627201,20
RacketSports,Local IFCM,Majority Vote,20,0.6065573770491803,0.6534340512161149,0.6065573770491803,0.6186410999311927,20
RacketSports,Local IFCM,Min Move,20,0.6885245901639344,0.7297581459251828,0.6885245901639344,0.6876141661969266,20
RacketSports,Local IFCM,Turn Vote,24,0.6229508196721312,0.6413494359492431,0.6229508196721312,0.6204381091345661,24
RacketSports,Local IFCM,Majority Vote,24,0.6229508196721312,0.6476194211310692,0.6229508196721312,0.6218157352583582,24
RacketSports,Local IFCM,Min Move,24,0.639344262295082,0.6833830104321907,0.639344262295082,0.639778596777531,24
RacketSports,Local IFCM,Turn Vote,28,0.639344262295082,0.6646795827123695,0.639344262295082,0.632017012570998,28
RacketSports,Local IFCM,Majority Vote,28,0.6557377049180327,0.7198539165752281,0.6557377049180327,0.6548407572997738,28
RacketSports,Local IFCM,Min Move,28,0.5737704918032787,0.5532786885245902,0.5737704918032787,0.5515826019932694,28
RacketSports,Local IFCM,Turn Vote,32,0.6721311475409836,0.7226467808866428,0.6721311475409836,0.6684980062029242,32
RacketSports,Local IFCM,Majority Vote,32,0.7049180327868853,0.7095100335216054,0.7049180327868853,0.7057714598698206,32
RacketSports,Local IFCM,Min Move,32,0.639344262295082,0.6545389749238645,0.639344262295082,0.6377841456010188,32
RacketSports,Local IFCM,Turn Vote,36,0.7049180327868853,0.7196195318663978,0.7049180327868853,0.7002525600404096,36
RacketSports,Local IFCM,Majority Vote,36,0.7704918032786885,0.774023790417233,0.7704918032786885,0.7667177200246731,36
RacketSports,Local IFCM,Min Move,36,0.6885245901639344,0.7897002815035601,0.6885245901639344,0.6963750746200119,36
RacketSports,Local IFCM,Turn Vote,40,0.639344262295082,0.6560654067886469,0.639344262295082,0.6335548663417516,40
RacketSports,Local IFCM,Majority Vote,40,0.6229508196721312,0.6294088425235966,0.6229508196721312,0.6165590879397767,40
RacketSports,Local IFCM,Min Move,40,0.6721311475409836,0.7309794031105507,0.6721311475409836,0.6633879781420765,40
RacketSports,FCM,Turn Vote,4,0.26229508196721313,0.1116609959789669,0.26229508196721313,0.141295862607338,4
RacketSports,FCM,Majority Vote,4,0.26229508196721313,0.1116609959789669,0.26229508196721313,0.141295862607338,4
RacketSports,FCM,Min Move,4,0.2786885245901639,0.23278688524590163,0.2786885245901639,0.17800960423911244,4
RacketSports,FCM,Turn Vote,8,0.36065573770491804,0.28205128205128205,0.36065573770491804,0.2921111978489028,8
RacketSports,FCM,Majority Vote,8,0.3114754098360656,0.30218579234972676,0.3114754098360656,0.22250368216775332,8
RacketSports,FCM,Min Move,8,0.4262295081967213,0.5042454812946616,0.4262295081967213,0.37789719356457113,8
RacketSports,FCM,Turn Vote,12,0.4262295081967213,0.36408117814502633,0.4262295081967213,0.36753469597375515,12
RacketSports,FCM,Majority Vote,12,0.4098360655737705,0.4711399161265726,0.4098360655737705,0.3701275045537341,12
RacketSports,FCM,Min Move,12,0.5573770491803278,0.6628415300546449,0.5573770491803278,0.5424971602711033,12
RacketSports,FCM,Turn Vote,16,0.47540983606557374,0.5380585020893603,0.47540983606557374,0.44628650613119986,16
RacketSports,FCM,Majority Vote,16,0.47540983606557374,0.624352577809456,0.47540983606557374,0.4521699532747288,16
RacketSports,FCM,Min Move,16,0.47540983606557374,0.5402940411137133,0.47540983606557374,0.4391070754745233,16
RacketSports,FCM,Turn Vote,20,0.4426229508196721,0.501497409694131,0.4426229508196721,0.43724400095034455,20
RacketSports,FCM,Majority Vote,20,0.4262295081967213,0.49667067535919995,0.4262295081967213,0.4119806464031246,20
RacketSports,FCM,Min Move,20,0.4426229508196721,0.5025074699184365,0.4426229508196721,0.44700842374031163,20
RacketSports,FCM,Turn Vote,24,0.4426229508196721,0.4560828300258844,0.4426229508196721,0.4461929530015199,24
RacketSports,FCM,Majority Vote,24,0.5245901639344263,0.5655593902789761,0.5245901639344263,0.5291365055709317,24
RacketSports,FCM,Min Move,24,0.4262295081967213,0.4173497267759563,0.4262295081967213,0.4192037470725995,24
RacketSports,FCM,Turn Vote,28,0.39344262295081966,0.38876151171233136,0.39344262295081966,0.387209925932368,28
RacketSports,FCM,Majority Vote,28,0.4918032786885246,0.5235551296435867,0.4918032786885246,0.49228230785607835,28
RacketSports,FCM,Min Move,28,0.4918032786885246,0.5500248385494287,0.4918032786885246,0.49363675582398625,28
RacketSports,FCM,Turn Vote,32,0.3770491803278688,0.2849936948297604,0.3770491803278688,0.3145112325440194,32
RacketSports,FCM,Majority Vote,32,0.39344262295081966,0.37242921013412816,0.39344262295081966,0.32892346426399244,32
RacketSports,FCM,Min Move,32,0.4262295081967213,0.4288524590163934,0.4262295081967213,0.409079523470115,32
RacketSports,FCM,Turn Vote,36,0.32786885245901637,0.3403157255616272,0.32786885245901637,0.27390819323519927,36
RacketSports,FCM,Majority Vote,36,0.4262295081967213,0.5516145057128664,0.4262295081967213,0.39362939653859813,36
RacketSports,FCM,Min Move,36,0.47540983606557374,0.4616343296239759,0.47540983606557374,0.4422564955694959,36
RacketSports,FCM,Turn Vote,40,0.4426229508196721,0.5493321190042502,0.4426229508196721,0.4185504745470233,40
RacketSports,FCM,Majority Vote,40,0.4262295081967213,0.4694485842026826,0.4262295081967213,0.4272838738558093,40
RacketSports,FCM,Min Move,40,0.45901639344262296,0.4697310618236365,0.45901639344262296,0.44097796301599207,40
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7793044209295101,0.7704918032786885,0.7619191875268754,3
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8506058446186743,0.8360655737704918,0.8294451450189155,4
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8736516987407935,0.8524590163934426,0.8471417366838508,5
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8353052981705869,0.819672131147541,0.8130307656876339,6
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.775310481867859,0.7704918032786885,0.7643992211544502,7
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.827719821162444,0.819672131147541,0.8149217022205031,8
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8262295081967211,0.819672131147541,0.8165697202619638,9
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.8009661835748793,0.7868852459016393,0.7766760881854156,10
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7700624512099922,0.7704918032786885,0.7592398398265525,11
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.8009661835748793,0.7868852459016393,0.7766760881854156,12
RacketSports,KNN,Majority Vote,0,0.7540983606557377,0.7589533417402269,0.7540983606557377,0.7515468331748716,13
RacketSports,KNN,Majority Vote,0,0.7540983606557377,0.7642466822794692,0.7540983606557377,0.7557676735743439,14
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.7909836065573771,0.7868852459016393,0.7863847064270121,15
RacketSports,Local DISSFCM,Turn Vote,39,0.4918032786885246,0.6160151324085751,0.4918032786885246,0.4419429786244222,4,0.01
RacketSports,Local DISSFCM,Majority Vote,42,0.4918032786885246,0.8034370792745703,0.4918032786885246,0.4467951621710182,4,0.01
RacketSports,Local DISSFCM,Min Move,4,0.639344262295082,0.6345628415300546,0.639344262295082,0.622455516972193,4,0.01
RacketSports,Local DISSFCM,Turn Vote,39,0.6229508196721312,0.6592686002522069,0.6229508196721312,0.6082650273224044,4,0.1
RacketSports,Local DISSFCM,Majority Vote,46,0.5737704918032787,0.6577811452449832,0.5737704918032787,0.5523679650658839,4,0.1
RacketSports,Local DISSFCM,Min Move,4,0.6065573770491803,0.626891551071879,0.6065573770491803,0.5840022611644997,4,0.1
RacketSports,Local DISSFCM,Turn Vote,41,0.4918032786885246,0.5707399032724075,0.4918032786885246,0.4892200695479384,4,1
RacketSports,Local DISSFCM,Majority Vote,41,0.6065573770491803,0.6622067166014346,0.6065573770491803,0.6162313967018173,4,1
RacketSports,Local DISSFCM,Min Move,32,0.6229508196721312,0.6493905002101723,0.6229508196721312,0.6213239817890981,4,1
RacketSports,Local DISSFCM,Turn Vote,4,0.3770491803278688,0.37158469945355194,0.3770491803278688,0.30914350837205223,4,10
RacketSports,Local DISSFCM,Majority Vote,4,0.3770491803278688,0.37158469945355194,0.3770491803278688,0.30914350837205223,4,10
RacketSports,Local DISSFCM,Min Move,4,0.5737704918032787,0.6154678351399663,0.5737704918032787,0.5655530891091839,4,10
RacketSports,Local DISSFCM,Turn Vote,43,0.5081967213114754,0.6682279469164715,0.5081967213114754,0.5174087728013527,8,0.01
RacketSports,Local DISSFCM,Majority Vote,40,0.47540983606557374,0.6692001987083953,0.47540983606557374,0.46445346053328945,8,0.01
RacketSports,Local DISSFCM,Min Move,15,0.5737704918032787,0.642916153696624,0.5737704918032787,0.5659062249226183,8,0.01
RacketSports,Local DISSFCM,Turn Vote,49,0.639344262295082,0.5270101483216237,0.639344262295082,0.55549786118735,8,0.1
RacketSports,Local DISSFCM,Majority Vote,49,0.6229508196721312,0.6492796820665674,0.6229508196721312,0.5644515720936281,8,0.1
RacketSports,Local DISSFCM,Min Move,49,0.5901639344262295,0.6075049990189816,0.5901639344262295,0.590766710536256,8,0.1
RacketSports,Local DISSFCM,Turn Vote,41,0.6065573770491803,0.6687917425622344,0.6065573770491803,0.6067457381419158,8,1
RacketSports,Local DISSFCM,Majority Vote,41,0.5245901639344263,0.6102003642987248,0.5245901639344263,0.5327530233031733,8,1
RacketSports,Local DISSFCM,Min Move,40,0.6557377049180327,0.65591985428051,0.6557377049180327,0.6511664564943254,8,1
RacketSports,Local DISSFCM,Turn Vote,25,0.5081967213114754,0.5845007451564828,0.5081967213114754,0.493672067235484,8,10
RacketSports,Local DISSFCM,Majority Vote,24,0.4426229508196721,0.5160872432636141,0.4426229508196721,0.43542069714557247,8,10
RacketSports,Local DISSFCM,Min Move,24,0.5901639344262295,0.6001916116670215,0.5901639344262295,0.526658330757199,8,10
RacketSports,Local DISSFCM,Turn Vote,59,0.5901639344262295,0.6951405152224823,0.5901639344262295,0.5373834779813565,12,0.01
RacketSports,Local DISSFCM,Majority Vote,55,0.5409836065573771,0.6387324092242125,0.5409836065573771,0.4989189303930666,12,0.01
RacketSports,Local DISSFCM,Min Move,41,0.5409836065573771,0.573397913561848,0.5409836065573771,0.5259101554183521,12,0.01
RacketSports,Local DISSFCM,Turn Vote,52,0.5573770491803278,0.4745757837215991,0.5573770491803278,0.4766717485767797,12,0.1
RacketSports,Local DISSFCM,Majority Vote,52,0.6065573770491803,0.5366637128932211,0.6065573770491803,0.5295916167552418,12,0.1
RacketSports,Local DISSFCM,Min Move,49,0.6229508196721312,0.6927985948477751,0.6229508196721312,0.6216057166876838,12,0.1
RacketSports,Local DISSFCM,Turn Vote,57,0.6229508196721312,0.6369846000993542,0.6229508196721312,0.6197233048704294,12,1
RacketSports,Local DISSFCM,Majority Vote,56,0.639344262295082,0.7183805265772478,0.639344262295082,0.6220553217274529,12,1
RacketSports,Local DISSFCM,Min Move,46,0.6721311475409836,0.7480093676814988,0.6721311475409836,0.6602985335258543,12,1
RacketSports,Local DISSFCM,Turn Vote,24,0.4426229508196721,0.5902869621382216,0.4426229508196721,0.4001094024034693,12,10
RacketSports,Local DISSFCM,Majority Vote,24,0.5081967213114754,0.6586588099015387,0.5081967213114754,0.4840282449697152,12,10
RacketSports,Local DISSFCM,Min Move,18,0.639344262295082,0.6492063492063493,0.639344262295082,0.6400052882072977,12,10
RacketSports,Local IFCM,Turn Vote,4,0.32786885245901637,0.3089650722895099,0.32786885245901637,0.27617710572624954,4
RacketSports,Local IFCM,Majority Vote,4,0.32786885245901637,0.3089650722895099,0.32786885245901637,0.27617710572624954,4
RacketSports,Local IFCM,Min Move,4,0.6065573770491803,0.5995185142726126,0.6065573770491803,0.5887234888930762,4
RacketSports,Local IFCM,Turn Vote,8,0.45901639344262296,0.4640983606557377,0.45901639344262296,0.4463621958623958,8
RacketSports,Local IFCM,Majority Vote,8,0.45901639344262296,0.42224824355971896,0.45901639344262296,0.4244615879138541,8
RacketSports,Local IFCM,Min Move,8,0.6065573770491803,0.5842523596621958,0.6065573770491803,0.5834352815953502,8
RacketSports,Local IFCM,Turn Vote,12,0.5901639344262295,0.6569199363799171,0.5901639344262295,0.5654266621797029,12
RacketSports,Local IFCM,Majority Vote,12,0.4918032786885246,0.5468016714882674,0.4918032786885246,0.4612266422102487,12
RacketSports,Local IFCM,Min Move,12,0.639344262295082,0.6561339389208242,0.639344262295082,0.6214656017934707,12
RacketSports,Local IFCM,Turn Vote,16,0.6557377049180327,0.6615368022831353,0.6557377049180327,0.6538294735016046,16
RacketSports,Local IFCM,Majority Vote,16,0.6065573770491803,0.6255164507623525,0.6065573770491803,0.6047225391487686,16
RacketSports,Local IFCM,Min Move,16,0.6229508196721312,0.6153846153846154,0.6229508196721312,0.6090823440738647,16
RacketSports,Local IFCM,Turn Vote,20,0.5409836065573771,0.5488404319293017,0.5409836065573771,0.5418341372213616,20
RacketSports,Local IFCM,Majority Vote,20,0.4918032786885246,0.49211376055638356,0.4918032786885246,0.48207182521246367,20
RacketSports,Local IFCM,Min Move,20,0.6557377049180327,0.6908364859184531,0.6557377049180327,0.634431886320696,20
RacketSports,Local IFCM,Turn Vote,24,0.5409836065573771,0.5423887587822014,0.5409836065573771,0.5302838004583112,24
RacketSports,Local IFCM,Majority Vote,24,0.639344262295082,0.6278557085540794,0.639344262295082,0.6258244487752683,24
RacketSports,Local IFCM,Min Move,24,0.6065573770491803,0.6482004899189749,0.6065573770491803,0.5891022733503133,24
RacketSports,Local IFCM,Turn Vote,28,0.6229508196721312,0.677977759944973,0.6229508196721312,0.6318952207476798,28
RacketSports,Local IFCM,Majority Vote,28,0.639344262295082,0.6776112958080172,0.639344262295082,0.6445361778660184,28
RacketSports,Local IFCM,Min Move,28,0.6721311475409836,0.7144412766294448,0.6721311475409836,0.6756886796906083,28
RacketSports,Local IFCM,Turn Vote,32,0.6065573770491803,0.6071456584830183,0.6065573770491803,0.5951261852901197,32
RacketSports,Local IFCM,Majority Vote,32,0.5737704918032787,0.5748393682819912,0.5737704918032787,0.5686020150689455,32
RacketSports,Local IFCM,Min Move,32,0.6065573770491803,0.7103825136612022,0.6065573770491803,0.5996637242538881,32
RacketSports,Local IFCM,Turn Vote,36,0.5409836065573771,0.6473194505981391,0.5409836065573771,0.5297505834715855,36
RacketSports,Local IFCM,Majority Vote,36,0.6065573770491803,0.6068376068376069,0.6065573770491803,0.6015027322404372,36
RacketSports,Local IFCM,Min Move,36,0.6721311475409836,0.7015201192250372,0.6721311475409836,0.6669660543007755,36
RacketSports,Local IFCM,Turn Vote,40,0.5901639344262295,0.5836991004731958,0.5901639344262295,0.5762970797344145,40
RacketSports,Local IFCM,Majority Vote,40,0.6557377049180327,0.6723855666910025,0.6557377049180327,0.6575495354466524,40
RacketSports,Local IFCM,Min Move,40,0.6557377049180327,0.6919163369135105,0.6557377049180327,0.6450463292943691,40
RacketSports,FCM,Turn Vote,4,0.32786885245901637,0.24434035909445745,0.32786885245901637,0.21196176260953423,4
RacketSports,FCM,Majority Vote,4,0.29508196721311475,0.13706088992974239,0.29508196721311475,0.1547806187375017,4
RacketSports,FCM,Min Move,4,0.32786885245901637,0.3523152142651711,0.32786885245901637,0.22114572305454855,4
RacketSports,FCM,Turn Vote,8,0.39344262295081966,0.34004145468249486,0.39344262295081966,0.35865541581403904,8
RacketSports,FCM,Majority Vote,8,0.4262295081967213,0.34326047358834244,0.4262295081967213,0.35987466781967453,8
RacketSports,FCM,Min Move,8,0.32786885245901637,0.27554352590514597,0.32786885245901637,0.28095238095238095,8
RacketSports,FCM,Turn Vote,12,0.39344262295081966,0.41054224464060535,0.39344262295081966,0.3399297423887588,12
RacketSports,FCM,Majority Vote,12,0.4098360655737705,0.5426130153999007,0.4098360655737705,0.36597007920478525,12
RacketSports,FCM,Min Move,12,0.4262295081967213,0.4825136612021858,0.4262295081967213,0.37813200372692707,12
RacketSports,FCM,Turn Vote,16,0.39344262295081966,0.4242779078844653,0.39344262295081966,0.3310006038446543,16
RacketSports,FCM,Majority Vote,16,0.4098360655737705,0.5653981264637004,0.4098360655737705,0.34791030714151117,16
RacketSports,FCM,Min Move,16,0.4262295081967213,0.594371775099484,0.4262295081967213,0.3979152177512834,16
RacketSports,FCM,Turn Vote,20,0.4426229508196721,0.4848969095835055,0.4426229508196721,0.42075611359149323,20
RacketSports,FCM,Majority Vote,20,0.45901639344262296,0.580530772075207,0.45901639344262296,0.41449467351106695,20
RacketSports,FCM,Min Move,20,0.4918032786885246,0.4721311475409836,0.4918032786885246,0.4759667927700714,20
RacketSports,FCM,Turn Vote,24,0.4918032786885246,0.47374511495711313,0.4918032786885246,0.46505762908946974,24
RacketSports,FCM,Majority Vote,24,0.47540983606557374,0.5964691046658259,0.47540983606557374,0.45117048611440325,24
RacketSports,FCM,Min Move,24,0.39344262295081966,0.39391100702576115,0.39344262295081966,0.3872388299582128,24
RacketSports,FCM,Turn Vote,28,0.4426229508196721,0.4704973229563394,0.4426229508196721,0.43372828922261325,28
RacketSports,FCM,Majority Vote,28,0.3770491803278688,0.5021570319240725,0.3770491803278688,0.33939393939393936,28
RacketSports,FCM,Min Move,28,0.4262295081967213,0.4184231069476971,0.4262295081967213,0.4148991850736959,28
RacketSports,FCM,Turn Vote,32,0.39344262295081966,0.41170960187353633,0.39344262295081966,0.3867531948534842,32
