Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
UWaveGestureLibrary,Local IFCM,Min Move,16,0.3939393939393939,0.3529213211031393,0.3939393939393939,0.35592690802020943,16,
UWaveGestureLibrary,Local IFCM,Turn Vote,24,0.3787878787878788,0.40383707201889024,0.3787878787878788,0.38206995910345193,24,
UWaveGestureLibrary,Local IFCM,Majority Vote,24,0.3333333333333333,0.315702479338843,0.3333333333333333,0.3115111009847852,24,
UWaveGestureLibrary,Local IFCM,Min Move,24,0.42424242424242425,0.42017797017797015,0.42424242424242425,0.40454374347654987,24,
UWaveGestureLibrary,Local IFCM,Turn Vote,32,0.42424242424242425,0.43141499023851965,0.42424242424242425,0.4003837912928822,32,
UWaveGestureLibrary,Local IFCM,Majority Vote,32,0.4393939393939394,0.3436955201661084,0.4393939393939394,0.378044178044178,32,
UWaveGestureLibrary,Local IFCM,Min Move,32,0.4090909090909091,0.31436196379378195,0.4090909090909091,0.34757922474169617,32,
UWaveGestureLibrary,Local IFCM,Turn Vote,40,0.4393939393939394,0.38741157832066925,0.4393939393939394,0.402673350041771,40,
UWaveGestureLibrary,Local IFCM,Majority Vote,40,0.3939393939393939,0.3603655603655604,0.3939393939393939,0.3655724142636611,40,
UWaveGestureLibrary,Local IFCM,Min Move,40,0.5151515151515151,0.5080808080808081,0.5151515151515151,0.497198186517072,40,
UWaveGestureLibrary,Local IFCM,Turn Vote,48,0.45454545454545453,0.49833956892780423,0.45454545454545453,0.44858196171030396,48,
UWaveGestureLibrary,Local IFCM,Majority Vote,48,0.45454545454545453,0.48134504384504384,0.45454545454545453,0.4318610088663565,48,
UWaveGestureLibrary,Local IFCM,Min Move,48,0.5606060606060606,0.5789425221243403,0.5606060606060606,0.5419249637375166,48,
UWaveGestureLibrary,Local IFCM,Turn Vote,56,0.48484848484848486,0.5432400932400933,0.48484848484848486,0.4715708533890352,56,
UWaveGestureLibrary,Local IFCM,Majority Vote,56,0.4696969696969697,0.5065338701702338,0.4696969696969697,0.4579223540946029,56,
UWaveGestureLibrary,Local IFCM,Min Move,56,0.5454545454545454,0.5555315055315055,0.5454545454545454,0.5286551941350702,56,
